date,username,to,replies,retweets,favorites,tweet,geo,mentions,hashtags,id,permalink
2019-06-17 13:24:11,taylorswift13,,661,7285,46721,Stan/Follow/Support @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,,@A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox,#DeltaWork #YNTCDmusicvideo,1140611097076125696,https://twitter.com/taylorswift13/status/1140611097076125696
2019-06-17 12:50:41,taylorswift13,,7008,104227,402698,A happy meal pic.twitter.com/hPAbOZEsKF,,,,1140602666890014720,https://twitter.com/taylorswift13/status/1140602666890014720
2019-06-17 12:38:42,taylorswift13,,1189,10668,52999,Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,,@A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox,#DeltaWork #YNTCDmusicvideo,1140599648182243328,https://twitter.com/taylorswift13/status/1140599648182243328
2019-06-17 12:18:17,taylorswift13,,2855,31651,118249,"The #YNTCDmusicvideo is out! First, I want to say that my co-stars in this video are AMAZING. Please celebrate by supporting their work, following them, and going to see them perform. I’m SO grateful and SO EXCITED I ACTUALLY DO NEED TO CALM DOWN. http://taylorswift.lnk.to/YNTCD/youtube pic.twitter.com/Oj7GtQ7fxa",,,#YNTCDmusicvideo,1140594511325908992,https://twitter.com/taylorswift13/status/1140594511325908992
2019-06-17 11:16:53,taylorswift13,,1664,10238,49823,The #YNTCDmusicvideo premieres in 1 hour Premiere watch page: http://taylorswift.lnk.to/YNTCD/YouTube @YouTube @youtubemusicpic.twitter.com/Ek972t3hkE,,@YouTube @youtubemusicpic,#YNTCDmusicvideo,1140579059769978880,https://twitter.com/taylorswift13/status/1140579059769978880
2019-06-16 15:01:36,taylorswift13,,6050,29787,141755,Asked a few friends to be in the You Need To Calm Down video Out tomorrow at 8:15am ETpic.twitter.com/QFp2Ni4Lb0,,,,1140273222274945025,https://twitter.com/taylorswift13/status/1140273222274945025
2019-06-15 22:38:42,taylorswift13,,2317,12490,101503,Tea time! Monday morning! pic.twitter.com/YLt8UD9dNC,,,,1140025869706104840,https://twitter.com/taylorswift13/status/1140025869706104840
2019-06-15 16:56:22,taylorswift13,,2847,20813,132418,We all got crowns pic.twitter.com/vI2rXQQMTl,,,,1139939719113060352,https://twitter.com/taylorswift13/status/1139939719113060352
2019-06-15 04:21:23,taylorswift13,,2111,15444,111826,Can you just not step on our gowns? pic.twitter.com/A8QPkZicqS,,,,1139749718362398720,https://twitter.com/taylorswift13/status/1139749718362398720
2019-06-14 17:27:10,taylorswift13,amazonmusic,917,5930,44159,"Alexa, play Today in Music @amazonmusichttps://twitter.com/amazonmusic/status/1139384437488009216 …",,@amazonmusichttps,,1139585079418785792,https://twitter.com/taylorswift13/status/1139585079418785792
2019-06-14 15:58:47,taylorswift13,,3735,20906,133091,A delicious new video comes out Monday morning...pic.twitter.com/fnZMz6P5dg,,,,1139562838891139079,https://twitter.com/taylorswift13/status/1139562838891139079
2019-06-14 04:10:50,taylorswift13,,5614,32590,128368,Gxgjxkhdkdkydkhdkhfjvjfj http://taylorswift.lnk.to/YNTCDtw pic.twitter.com/8J6Bc89NQx,,,,1139384677813219330,https://twitter.com/taylorswift13/status/1139384677813219330
2019-06-14 02:55:57,taylorswift13,,6359,13422,90392,There were five posts in the fence.pic.twitter.com/dHgwKbd1Q5,,,,1139365833011015680,https://twitter.com/taylorswift13/status/1139365833011015680
2019-06-13 21:25:27,taylorswift13,,9971,64090,216137,"Lover, album out August 23. Cover shot by the artistic genius that is @valheria123 Pre-add, pre-save, pre-order (all the pre stuff you feel like doing) Can’t wait for you to hear this. http://taylorswift.lnk.to/LoverTw pic.twitter.com/IPy54raQUF",,@valheria123,,1139282660860334107,https://twitter.com/taylorswift13/status/1139282660860334107
2019-06-12 19:46:46,taylorswift13,,6445,19327,120134,Going live tomorrow on Instagram at 5pm ET pic.twitter.com/l4tnhj84tG,,,,1138895438101323777,https://twitter.com/taylorswift13/status/1138895438101323777
2019-06-03 17:38:35,taylorswift13,,1908,11878,80853,": @ashleyophoto, @jeffkravitz // Getty Entertainmentpic.twitter.com/mijbu6cV5E",,@ashleyophoto @jeffkravitz,,1135601687274541057,https://twitter.com/taylorswift13/status/1135601687274541057
2019-06-02 16:12:06,taylorswift13,,2423,20535,105912,"Like a rainbow with all of the colors Thank you to everyone who came to Wango Tango! That was FUN Ps a huge thank you to @brendonurie for surprising the crowd!! : Rich Fury, Kevin Mazur, Jeff Kravitz, Wes and Alex // Getty Entertainmentpic.twitter.com/dXWewgIUPv",,@brendonurie,,1135217534825881600,https://twitter.com/taylorswift13/status/1135217534825881600
2019-06-01 04:08:49,taylorswift13,,5847,37116,135008,#lettertomysenator http://taylorswift.lnk.to/petition pic.twitter.com/Ym0mGeOHgc,,,#lettertomysenator,1134673128301453312,https://twitter.com/taylorswift13/status/1134673128301453312
2019-05-31 18:18:58,taylorswift13,,1873,7361,51702,I love seeing what you’re listening to on your own playlists that you’ve created on @AppleMusic. Keep sharing them with me with the hashtag #PlaylistbyME http://apple.co/PlaylistByME pic.twitter.com/9XfMvCNxia,,@AppleMusic,#PlaylistbyME,1134524686388404225,https://twitter.com/taylorswift13/status/1134524686388404225
2019-05-30 03:21:12,taylorswift13,,5365,27042,207324,pic.twitter.com/Lyr0vtXO69,,,,1133936366977540096,https://twitter.com/taylorswift13/status/1133936366977540096
2019-05-26 12:32:45,taylorswift13,,6745,42238,293685,au revoir pic.twitter.com/D1OhFPHPFU,,,,1132625617596375040,https://twitter.com/taylorswift13/status/1132625617596375040
2019-05-24 12:29:30,taylorswift13,heidiklum,355,760,5235,I love you too! Thank you for having me!,,,,1131900026949636096,https://twitter.com/taylorswift13/status/1131900026949636096
2019-05-24 12:21:16,taylorswift13,,1394,8811,64543,"Thank you @TheGNShow for having me and the band!! It airs tonight. Feeling lucky that I got to be on with @sophiet, Michael Fassbender, @jes_chastain and James McAvoy - They were all so sweet, now I want to just walk around yelling GO SEE DARK PHOENIX. : So Television / BBCpic.twitter.com/vbY7UMBLaz",,@TheGNShow @sophiet @jes_chastain,,1131897953684197376,https://twitter.com/taylorswift13/status/1131897953684197376
2019-05-24 05:58:03,taylorswift13,,1960,9828,57228,I made a #PlaylistbyME! of songs I’m loving right now- check it out and make your own on @applemusic http://apple.co/PlaylistByME pic.twitter.com/wVvHlg4wPc,,@applemusic,#PlaylistbyME,1131801512458489858,https://twitter.com/taylorswift13/status/1131801512458489858
2019-05-22 21:17:17,taylorswift13,,1935,10743,74264,Had the best time performing with @brendonurie on @nbcthevoice finale - thank you to the fans there for being so welcoming! And a huge congratulations to @MaelynMusic!! Meeting you made my day : Trae Patton / NBCpic.twitter.com/YdKLjda5jt,,@brendonurie @nbcthevoice @MaelynMusic,,1131308071328763904,https://twitter.com/taylorswift13/status/1131308071328763904
2019-05-11 14:42:13,taylorswift13,ytcreators,2161,7387,62046,"Oh my God this is SO CUTE I LOVE IT. Thanks for putting all that effort into this you guys. Also Cassey I actually just finished the 30 day @blogilates ab challenge!! Sending all of you a hug, thanks again!https://twitter.com/ytcreators/status/1126942317359783936 …",,@blogilates,,1127222384300367875,https://twitter.com/taylorswift13/status/1127222384300367875
2019-05-09 20:04:24,taylorswift13,,3202,26759,172299,I know I never think before I jump...pic.twitter.com/LXqqrGdpmX,,,,1126578686638030854,https://twitter.com/taylorswift13/status/1126578686638030854
2019-05-09 16:43:32,taylorswift13,,3240,14857,74546,"Thank you for such a wonderful experience @EW - I loved getting to talk with @AlexJSuskind (yep I said it, I did an actual interview with a human journalist!! ) Wanted to rep as many things/people I love on the jacket and more in the interview. http://share.ew.com/gHj46kg pic.twitter.com/zp0IiEPTn2",,@EW @AlexJSuskind,,1126528136605310976,https://twitter.com/taylorswift13/status/1126528136605310976
2019-05-02 03:16:02,taylorswift13,,3720,28439,151633,THIS WAS THE MAXIMUM AMOUNT OF FUN POSSIBLE. And for the first time ever I’m releasing the live rehearsal audio from this performance on vinyl and CD from @BBMAs on my site. Thank you to every performer up there with us tonight!!! pic.twitter.com/MBHGP99Zxz,,@BBMAs,,1123788207886426115,https://twitter.com/taylorswift13/status/1123788207886426115
2019-05-01 22:16:34,taylorswift13,,2450,12233,97929,I’m trying to give them a normal upbringing but when the little ones and I ran into the flawless @PaulaAbdul on the way to red carpet we STRAIGHT UP had to get a pic.pic.twitter.com/qf6iTLCUvV,,@PaulaAbdul,,1123712843956801537,https://twitter.com/taylorswift13/status/1123712843956801537
2019-05-01 21:05:17,taylorswift13,,1574,8326,49930,Omg spelling is fun but especially in this lyric video cause we also have GLITTER: http://taylorswift.lnk.to/MEplaylist pic.twitter.com/g1XJOaVVmI,,,,1123694904000110593,https://twitter.com/taylorswift13/status/1123694904000110593
2019-05-01 19:36:32,taylorswift13,,1822,8278,50556,"Ah, French... the language of love. A new video is out on @youtube going behind the scenes of THAT scene: http://taylorswift.lnk.to/frenchlessons pic.twitter.com/KFsKMFx6Ps",,@youtube,,1123672570585395200,https://twitter.com/taylorswift13/status/1123672570585395200
2019-05-01 05:28:43,taylorswift13,,1418,7773,46505,"Before I take the stage at the #BBMAs, I’m catching up with @zanelowe on @applemusic's @beats1official. Listen Wednesday: 9:30AM PT / 12:30PM ET / 5:30PM GMT http://apple.co/B1Taylor pic.twitter.com/BKNb0dgUst",,@zanelowe @applemusic @beats1official,#BBMAs,1123459212007346178,https://twitter.com/taylorswift13/status/1123459212007346178
2019-05-01 02:58:16,taylorswift13,,2234,16794,97799,Brendon and I shot our @Spotify vertical video at rehearsals in Vegas to give you a sneak peak of our @BBMAs performance https://spoti.fi/Taylor_TTH pic.twitter.com/lXH6bTjU50,,@Spotify @BBMAs,,1123421348406206465,https://twitter.com/taylorswift13/status/1123421348406206465
2019-05-01 01:54:17,taylorswift13,,1172,2897,27941,You. Are. The. Best. #taylurking #fromMEtoYOU http://taylorswift.lnk.to/me/iTunes pic.twitter.com/RZG7KFg1OT,,,#taylurking #fromMEtoYOU,1123405248243097602,https://twitter.com/taylorswift13/status/1123405248243097602
2019-05-01 01:41:50,taylorswift13,,1057,2535,25869,LOVE #taylurking #fromMEtoYOU http://taylorswift.lnk.to/me/iTunes pic.twitter.com/aU1iFTh2gJ,,,#taylurking #fromMEtoYOU,1123402112984125441,https://twitter.com/taylorswift13/status/1123402112984125441
2019-05-01 01:17:42,taylorswift13,,1381,2718,25482,YOU ARE MAKING MY DAY! #taylurking #fromMEtoYOU http://taylorswift.lnk.to/me/itunes pic.twitter.com/mvkhaab2Hb,,,#taylurking #fromMEtoYOU,1123396039220834307,https://twitter.com/taylorswift13/status/1123396039220834307
2019-05-01 01:00:34,taylorswift13,,1898,3729,35285,I LOVE YOU GUYS #taylurking #fromMEtoYOU http://taylorswift.lnk.to/me/iTunes pic.twitter.com/ko2GAY71Jn,,,#taylurking #fromMEtoYOU,1123391730819182592,https://twitter.com/taylorswift13/status/1123391730819182592
2019-05-01 00:09:33,taylorswift13,,20014,17641,154534,Tonight we lurk on twitter.,,,,1123378889810763777,https://twitter.com/taylorswift13/status/1123378889810763777
2019-04-30 17:22:07,taylorswift13,,1597,7163,43420,The first time I met Benji. Check out the behind the scenes video on @YouTube.https://youtu.be/MUf1ili4Zew,,@YouTube,,1123276356173860865,https://twitter.com/taylorswift13/status/1123276356173860865
2019-04-28 23:15:18,taylorswift13,,1613,9404,65881,This is AWESOME @youtubemusic @YouTube http://taylorswift.lnk.to/me/youtubemusic pic.twitter.com/Hhvn1AAtyg,,@youtubemusic @YouTube,,1122640462094000128,https://twitter.com/taylorswift13/status/1122640462094000128
2019-04-28 23:10:37,taylorswift13,,1286,8860,62650,SO. COOL. @amazonmusic #alexaplay ME! http://taylorswift.lnk.to/me/amazonmusic pic.twitter.com/pv0ubUQp5T,,@amazonmusic,#alexaplay,1122639285100978177,https://twitter.com/taylorswift13/status/1122639285100978177
2019-04-28 23:06:08,taylorswift13,,1419,8606,63108,Thank you @Spotify http://taylorswift.lnk.to/me/Spotify pic.twitter.com/pmgDh8dy1s,,@Spotify,,1122638154484396034,https://twitter.com/taylorswift13/status/1122638154484396034
2019-04-28 21:04:30,taylorswift13,,3366,18544,114981,"Because of you guys, this video broke the @vevo record and WE ARE NOT CALM.pic.twitter.com/4tXuFRtTyb",,@vevo,,1122607543971246080,https://twitter.com/taylorswift13/status/1122607543971246080
2019-04-28 01:26:04,taylorswift13,amazonmusic,2527,11339,78820,This is INCREDIBLE!!https://twitter.com/amazonmusic/status/1122192696502816768 …,,,,1122310982712397824,https://twitter.com/taylorswift13/status/1122310982712397824
2019-04-28 01:07:14,taylorswift13,youtubemusic,8474,33385,173312,GUYS!! YOU DID THIS!!!! CANNOT STOP SMILING And I’m not trying to be loud but 65.2 million views... ?? and 6+5+2=.............https://twitter.com/youtubemusic/status/1122297524272939008 …,,,,1122306245313138688,https://twitter.com/taylorswift13/status/1122306245313138688
2019-04-27 18:15:34,taylorswift13,,2010,14540,106095,A huge thank you to the incredible dancers for making the video so magical and for keeping the secret for so long!! http://taylorswift.lnk.to/MEtw pic.twitter.com/kTEti96aZH,,,,1122202643584122881,https://twitter.com/taylorswift13/status/1122202643584122881
2019-04-27 00:32:06,taylorswift13,,5238,28976,154767,Think about the place where you first met ME! #MEmusicvideo http://taylorswift.lnk.to/metw/youtube pic.twitter.com/uhiQzzQV4i,,,#MEmusicvideo,1121935013484867585,https://twitter.com/taylorswift13/status/1121935013484867585
2019-04-26 23:16:57,taylorswift13,,19272,23414,120887,"So... the new album title is actually revealed somewhere in the video AND so is the title of the second single, but I haven’t seen people finding them yet... #MEmusicvideohttps://youtu.be/FuXNumBwDOM",,,#MEmusicvideohttps,1121916103373074432,https://twitter.com/taylorswift13/status/1121916103373074432
2019-04-26 22:27:33,taylorswift13,,4295,29284,159084,This is Benjamin Button. He’s a good boy. http://taylorswift.lnk.to/meTW/youtube pic.twitter.com/6aM19kYq5K,,,,1121903669706989569,https://twitter.com/taylorswift13/status/1121903669706989569
2019-04-26 19:32:34,taylorswift13,,5386,39580,232004,This is how he prefers to travel.pic.twitter.com/poYAH52vPl,,,,1121859634061430784,https://twitter.com/taylorswift13/status/1121859634061430784
2019-04-26 14:30:31,taylorswift13,,8075,39436,224353,And then there were three…pic.twitter.com/v8DyjdL1ec,,,,1121783620329459712,https://twitter.com/taylorswift13/status/1121783620329459712
2019-04-26 05:13:42,taylorswift13,dixiechicks,1057,3552,16661,Chicks stans never unstan.,,,,1121643492478840832,https://twitter.com/taylorswift13/status/1121643492478840832
2019-04-26 04:12:09,taylorswift13,,6013,52272,172621,ME! Out now! Made this song with @brendonurie and @iamjoellittle. Dave Meyers and I co-directed the video. And everyone knows you can’t spell awesome without DAVIDBRENDONJOEL. Oh wait... http://taylorswift.lnk.to/meTW pic.twitter.com/0FgYZqMeOP,,@brendonurie @iamjoellittle,,1121628001353908225,https://twitter.com/taylorswift13/status/1121628001353908225
2019-04-26 02:47:46,taylorswift13,,2742,15774,87366,On @YouTube answering questions. Send help. http://TaylorSwift.lnk.to/meTW/youtube pic.twitter.com/jleC5nRXca,,@YouTube,,1121606769661313025,https://twitter.com/taylorswift13/status/1121606769661313025
2019-04-26 01:25:12,taylorswift13,,5185,38316,121310,"WELL GUYS it's almost midnight and my new song “ME!” featuring @brendonurie of @panicatthedisco will be out. In other news, the VIDEO will be out too and I can’t wait to watch live with you (and answer some questions) as it premieres on @YouTube https://taylorswift.lnk.to/meTw/youtubemusic …pic.twitter.com/lOy7biUgbA",,@brendonurie @panicatthedisco @YouTube,,1121585987434500098,https://twitter.com/taylorswift13/status/1121585987434500098
2019-04-25 22:47:08,taylorswift13,,3889,45409,220542,pic.twitter.com/stM1H4tNzm,,,,1121546208336416768,https://twitter.com/taylorswift13/status/1121546208336416768
2019-04-25 21:36:43,taylorswift13,,4880,33905,158853,ME! by the one and only @valheria123 pic.twitter.com/66k86qu8kr,,@valheria123,,1121528489176252416,https://twitter.com/taylorswift13/status/1121528489176252416
2019-04-25 18:44:24,taylorswift13,,4649,32743,134791,"So... @kelsmontagueart helped me pull off the best surprise clue reveal today in Nashville! Thank you to everyone who showed up, I’ve never been more proud of your FBI level detective skills. Next clue: I’ll be joining the magnificent @robinroberts for a chat tonight on ABC pic.twitter.com/TGmvbiWJWV",,@kelsmontagueart @robinroberts,,1121485124636274688,https://twitter.com/taylorswift13/status/1121485124636274688
2019-04-24 14:07:05,taylorswift13,,3621,28058,161604,4.26pic.twitter.com/bFOWK3O3G1,,,,1121052946257600513,https://twitter.com/taylorswift13/status/1121052946257600513
2019-04-23 22:15:00,taylorswift13,,8452,52430,246984,It’s TIME. #time100pic.twitter.com/sC9zu13CVm,,,#time100pic,1120813348717768705,https://twitter.com/taylorswift13/status/1120813348717768705
2019-04-22 13:30:50,taylorswift13,,4423,24883,147380,4.26pic.twitter.com/TiHQCGqUlE,,,,1120319047353217025,https://twitter.com/taylorswift13/status/1120319047353217025
2019-04-21 14:56:02,taylorswift13,,4458,26497,156315,4.26pic.twitter.com/7eYGsVjQg0,,,,1119978101419671552,https://twitter.com/taylorswift13/status/1119978101419671552
2019-04-20 16:44:05,taylorswift13,,6601,25128,157531,4.26pic.twitter.com/mQejq2QXbZ,,,,1119642906871177216,https://twitter.com/taylorswift13/status/1119642906871177216
2019-04-19 16:10:36,taylorswift13,,4728,23862,140088,4.26pic.twitter.com/yYSZFZZLvF,,,,1119272091516325894,https://twitter.com/taylorswift13/status/1119272091516325894
2019-04-18 19:37:02,taylorswift13,,4642,25424,150497,4.26pic.twitter.com/DNVKNGXDPG,,,,1118961657013833728,https://twitter.com/taylorswift13/status/1118961657013833728
2019-04-17 16:37:09,taylorswift13,,4806,34721,166377,Well this is AWESOME. Thank you @TIME Thank you Pari Dukovic and thank you for your unbelievably kind words @ShawnMendes (I had no idea you were writing this and just found out when I saw this!!)pic.twitter.com/4MIBw20FxQ,,@TIME @ShawnMendes,,1118553998473269248,https://twitter.com/taylorswift13/status/1118553998473269248
2019-04-16 19:54:15,taylorswift13,,5252,29800,164385,4.26pic.twitter.com/IJaSFQoeVC,,,,1118241210676711425,https://twitter.com/taylorswift13/status/1118241210676711425
2019-04-16 02:05:57,taylorswift13,,6099,42107,199845,4.26pic.twitter.com/L1DEOSo2LC,,,,1117972365021986821,https://twitter.com/taylorswift13/status/1117972365021986821
2019-04-15 12:31:24,taylorswift13,,6736,40540,194228,4.26pic.twitter.com/Q3el3sRDDf,,,,1117767375225597952,https://twitter.com/taylorswift13/status/1117767375225597952
2019-04-14 18:32:18,taylorswift13,,8645,41315,202899,4.26pic.twitter.com/IhwxXJyfvD,,,,1117495812936871936,https://twitter.com/taylorswift13/status/1117495812936871936
2019-04-13 15:44:17,taylorswift13,,13610,55561,249984,4.26pic.twitter.com/E5cecDmo5f,,,,1117091141596385280,https://twitter.com/taylorswift13/status/1117091141596385280
2019-02-28 18:48:50,taylorswift13,halsey,4559,8429,52990,Grinning and blushing over here. Thank you so much for reading it!!,,,,1101192519973429248,https://twitter.com/taylorswift13/status/1101192519973429248
2018-12-31 08:05:53,taylorswift13,,5446,31330,139973,Out now. http://taylor.lk/repTourNetflix pic.twitter.com/DqqZwwFfZZ,,,,1079649830300016640,https://twitter.com/taylorswift13/status/1079649830300016640
2018-12-29 17:53:27,taylorswift13,,6917,47359,215362,"“All Too Well” was never a single, and it always blows my mind that it is consistently one of the loudest songs the crowd sings when I play it. Moments like this defined the Reputation Stadium Tour for me, and I can’t wait for you to see it in full starting at 12:01 AM 12/31 PSTpic.twitter.com/wgcV3oumje",,,,1079072920759078914,https://twitter.com/taylorswift13/status/1079072920759078914
2018-12-18 18:39:45,taylorswift13,,6840,48279,252272,"Netflix marketing team: So for the poster, we were thinking- Me: CAN YOU MAKE ME LOOK LIKE A ZOMBIE HUNTERpic.twitter.com/JxBCEdMCd4",,,,1075098307955998721,https://twitter.com/taylorswift13/status/1075098307955998721
2018-12-13 13:19:57,taylorswift13,,13381,60144,215212,Thanks so much for all the birthday wishes! Today I finally get to show you something we’ve been working on for a while... the trailer for the Reputation Stadium Tour! The entire concert film will premiere on @Netflix at 12:01AM PT December 31.pic.twitter.com/ZL3Kx2OUx8,,@Netflix,,1073205888801009664,https://twitter.com/taylorswift13/status/1073205888801009664
2018-06-24 23:47:41,taylorswift13,,7376,12866,78980,Angels @RobbieWilliamshttp://taylor.lk/angels,,@RobbieWilliamshttp,,1011033150259105793,https://twitter.com/taylorswift13/status/1011033150259105793
2018-05-25 00:10:26,taylorswift13,BBCR1,2362,6678,58097,Amazing @JamesBayMusic! https://twitter.com/bbcr1/status/999242992602017792 …,,@JamesBayMusic,,999804848991227904,https://twitter.com/taylorswift13/status/999804848991227904
2018-05-22 20:21:11,taylorswift13,vmagazine,2973,9545,76703,Thanks @vmagazine See you tonight Seattle!!https://twitter.com/vmagazine/status/998649482760806401 …,,@vmagazine,,999022383871807489,https://twitter.com/taylorswift13/status/999022383871807489
2018-04-11 00:01:54,taylorswift13,CoverVersions_,2958,9413,64133,It's National Siblings Day! Check out Austin's movie https://twitter.com/coverversions_/status/976608174630305793 …,,,,983857638940307457,https://twitter.com/taylorswift13/status/983857638940307457
2018-03-30 05:07:18,taylorswift13,,3600,22230,97320,Vertical video for #Delicate out now. Only on @Spotify http://taylor.lk/ThisIsTaylorSwift …pic.twitter.com/nhcfIv97gR,,@Spotify,#Delicate,979585838374948866,https://twitter.com/taylorswift13/status/979585838374948866
2018-03-29 13:02:37,taylorswift13,,4185,19190,94925,New video for #Delicate at midnight EST tonight. Only on @spotify pic.twitter.com/AHEY6LOSTz,,@spotify,#Delicate,979343067026214917,https://twitter.com/taylorswift13/status/979343067026214917
2018-03-12 01:40:40,taylorswift13,,6189,30622,96898,I know that it’s delicate...http://taylor.lk/DelicateVideo,,,,973010858526806016,https://twitter.com/taylorswift13/status/973010858526806016
2018-03-11 23:34:29,taylorswift13,,4968,18244,81672,DELICATE VIDEO WORLD PREMIERE ON @iHeartRadio MUSIC AWARDS ON @TBSNetwork!!! pic.twitter.com/hhILI7bwn9,,@iHeartRadio @TBSNetwork,,972979103358947328,https://twitter.com/taylorswift13/status/972979103358947328
2018-03-05 13:16:25,taylorswift13,,3802,28112,114161,pic.twitter.com/KHNRCaKfU0,,,,970649231466823681,https://twitter.com/taylorswift13/status/970649231466823681
2018-03-01 22:44:51,taylorswift13,,7409,41681,170575,I have a very exciting update to share... @Camila_Cabello and @charli_xcx will be the opening acts on the #reputationStadiumTour!!!pic.twitter.com/LAjmecVOrJ,,@Camila_Cabello @charli_xcx,#reputationStadiumTour,969342733088444417,https://twitter.com/taylorswift13/status/969342733088444417
2018-02-05 22:24:46,taylorswift13,,4161,17400,85382,Songs I’m loving right now http://Taylor.lk/SongsTaylorLoves …,,,,960640367942144000,https://twitter.com/taylorswift13/status/960640367942144000
2018-01-12 05:02:48,taylorswift13,,3642,28203,81722,#EndGameMusicVideo out now. @edsheeran @1futurehttps://youtu.be/dfnCAmr569k,,@edsheeran @1futurehttps,#EndGameMusicVideo,951680840706048000,https://twitter.com/taylorswift13/status/951680840706048000
2018-01-11 13:10:05,taylorswift13,,4249,38724,128126,Tonight at midnight eastern. #EndGameMusicVideo @1future @edsheeranpic.twitter.com/XHRS02IXfY,,@1future @edsheeranpic,#EndGameMusicVideo,951441082432282625,https://twitter.com/taylorswift13/status/951441082432282625
2017-12-13 20:18:16,taylorswift13,,3001,10397,58625,North American dates on sale now! http://taylor.lk/repEvents pic.twitter.com/4ZV2mczOPt,,,,941039587849146368,https://twitter.com/taylorswift13/status/941039587849146368
2017-12-07 02:09:40,taylorswift13,,1520,11893,53541,"""...Ready For It?"" ( @BloodPop ® Remix) out now - https://taylor.lnk.to/RFIBloodPop pic.twitter.com/rsKdAQzd2q",,@BloodPop,,938591306842034177,https://twitter.com/taylorswift13/status/938591306842034177
2017-12-04 17:44:16,taylorswift13,,2610,17140,82155,"Thank you @Edward_Enninful, Mert Alas and Marcus Piggott for your passion, spirit and contagious laughter on set. @BritishVogue #NewVoguepic.twitter.com/cQiufPKkDS",,@Edward_Enninful @BritishVogue,#NewVoguepic,937739344827371520,https://twitter.com/taylorswift13/status/937739344827371520
2017-12-02 00:11:48,taylorswift13,,1266,8746,44910,Absolutely stunning.https://m.youtube.com/watch?feature=youtu.be&v=44W9qstI8H8 …,,,,936749706629271555,https://twitter.com/taylorswift13/status/936749706629271555
2017-11-16 20:24:15,taylorswift13,,4253,18014,98446,This week has been unforgettable. I love you guys. Thanks a million http://Taylor.lk/reputation-iT,,,,931256622277648384,https://twitter.com/taylorswift13/status/931256622277648384
2017-11-15 04:02:11,taylorswift13,,1587,10309,49071,The Making of #Delicate #reputation #TaylorSwiftNowhttp://taylor.lk/DelicateMOAS,,,#Delicate #reputation #TaylorSwiftNowhttp,930647090933493760,https://twitter.com/taylorswift13/status/930647090933493760
2017-11-14 21:50:38,taylorswift13,,1173,4620,35366,#reputaylurking #reputation pic.twitter.com/CbTqn2F6Xs,,,#reputaylurking #reputation,930553587423502336,https://twitter.com/taylorswift13/status/930553587423502336
2017-11-14 21:49:53,taylorswift13,,613,4292,33500,#reputaylurking #reputation pic.twitter.com/JhZNUZ7MxK,,,#reputaylurking #reputation,930553398906249216,https://twitter.com/taylorswift13/status/930553398906249216
2017-11-14 21:48:40,taylorswift13,,562,3807,28628,#reputaylurking #reputation pic.twitter.com/f4135JnNhM,,,#reputaylurking #reputation,930553093338615809,https://twitter.com/taylorswift13/status/930553093338615809
2017-11-14 21:45:48,taylorswift13,,614,4349,35145,#reputaylurking #reputation pic.twitter.com/JtblVbBa5u,,,#reputaylurking #reputation,930552369057878017,https://twitter.com/taylorswift13/status/930552369057878017
2017-11-14 21:43:48,taylorswift13,,541,3795,29452,#reputaylurking #reputation pic.twitter.com/sAtTLVzfw3,,,#reputaylurking #reputation,930551866232135681,https://twitter.com/taylorswift13/status/930551866232135681
2017-11-14 21:41:51,taylorswift13,,581,4174,33930,#reputaylurking #reputation pic.twitter.com/pOEpn6Dk5p,,,#reputaylurking #reputation,930551377830522880,https://twitter.com/taylorswift13/status/930551377830522880
2017-11-14 21:39:44,taylorswift13,,714,3799,29267,#reputaylurking #reputation pic.twitter.com/2OV2DvvIyN,,,#reputaylurking #reputation,930550844117970947,https://twitter.com/taylorswift13/status/930550844117970947
2017-11-12 01:05:33,taylorswift13,KeithUrban,1171,9501,82668,"THANK YOU SO MUCH!! AHHHH!!! PS, I ADORED your CMA performance https://twitter.com/keithurban/status/929463519594065925 …",,,,929515475612196864,https://twitter.com/taylorswift13/status/929515475612196864
2017-11-11 21:40:53,taylorswift13,,1856,24959,99981,Tonight. : Mary Ellen Matthewspic.twitter.com/mbQdDHz5Dn,,,,929463968485306373,https://twitter.com/taylorswift13/status/929463968485306373
